,Booking ID,Booking Type,Booking Date,Status,Time Slot,Duration (mins),Price,Facility,Service Name,Service Type,Month
524,5e195cdb-5972-433d-98c1-f9c4dd56b58a,Birthday Party,2025-05-09,Confirmed,11:00:00.000000,90.0,0.0,Party Room,Party Room,Birthday Party,5
525,d97b6926-2aa2-4aef-adad-476695f75412,Class,2025-05-15,Pending,11:00:00.000000,90.0,210.05,Party Room,Gymnastics,Class,5
526,fd27e830-e702-4b2c-ae7b-5fd53349dbb4,Facility,2025-04-24,Confirmed,09:00:00.000000,90.0,191.35,Party Room,Party Room,Facility,4
527,de7ff8a0-0455-4ddf-b586-1cc05c462475,Class,2025-05-04,Confirmed,12:00:00.000000,90.0,298.15,Party Room,Art,Class,5
528,4948bfb9-3b9c-4f55-a623-00cc3fb361db,Class,2025-06-11,Confirmed,16:00:00.000000,45.0,193.89,Play Area,Art,Birthday Party,6
529,1e6a8048-e296-47cb-a23c-9637371cf3ed,Class,2025-06-16,Confirmed,14:00:00.000000,45.0,45.27,Party Room,Dance,Class,6
530,d157f764-dcce-4222-8706-54bc417a4f42,Birthday Party,2025-05-08,Pending,12:00:00.000000,90.0,53.03,Play Area,Play Area,Birthday Party,5
531,10b90a70-178e-436d-a201-14c85e94dd6c,Facility,2025-03-30,Pending,13:00:00.000000,45.0,107.77,Party Room,Party Room,Class,3
532,780febf3-9d5b-4107-83ac-9f24298cf3d6,Birthday Party,2025-04-13,Pending,15:00:00.000000,90.0,126.5,Play Area,Play Area,Birthday Party,4
533,f710644b-18e0-4b72-9bd7-53ed9b99e524,Class,2025-06-16,Confirmed,13:00:00.000000,105.0,270.74,Party Room,Dance,Class,6
534,746d3d3f-fd23-4e94-9622-93753b36c221,Facility,2025-05-25,Confirmed,13:00:00.000000,120.0,0.0,Play Area,Play Area,Class,5
535,49e41450-b641-47bb-9ff0-e5c546a67963,Facility,2025-06-12,Confirmed,15:00:00.000000,120.0,258.04,Play Area,Play Area,Birthday Party,6
536,8c437695-bd20-4e21-b9d8-3eaf573095bb,Facility,2025-06-02,Pending,10:00:00.000000,90.0,265.74,Play Area,Play Area,Facility,6
537,aa7803b9-04f2-4737-ae99-6c880637e69d,Birthday Party,2025-06-16,Confirmed,09:00:00.000000,90.0,0.0,Party Room,Party Room,Facility,6
538,15d50ec1-a060-467b-8d74-a3b9f82b1b6c,Birthday Party,2025-03-30,Pending,13:00:00.000000,90.0,101.95,Play Area,Play Area,Birthday Party,3
539,363d9ecc-fc07-42d7-a2f0-55e1fd638e7c,Facility,2025-04-29,Confirmed,16:00:00.000000,90.0,26.88,Party Room,Party Room,Facility,4
540,d63a0102-ca66-454e-9ff8-ab9475992f1a,Facility,2025-04-24,Pending,14:00:00.000000,105.0,104.9,Party Room,Party Room,Facility,4
541,20680d42-ba10-4148-8bd3-45f78b7e1497,Facility,2025-06-20,Confirmed,14:00:00.000000,45.0,242.2,Play Area,Play Area,Facility,6
542,1811b27c-f605-4874-9f52-dce33707691e,Class,2025-06-09,Confirmed,10:00:00.000000,120.0,0.0,Party Room,Gymnastics,Class,6
543,e4e512be-1138-41ea-9ff2-e4b57d23e9dc,Facility,2025-05-07,Pending,09:00:00.000000,45.0,112.68,Play Area,Play Area,Class,5
544,2be9888c-d2d4-494b-b543-8d059c1aa931,Facility,2025-05-05,Pending,12:00:00.000000,90.0,60.74,Play Area,Play Area,Facility,5
545,82eab2f1-fdea-4672-a700-8511e27af514,Facility,2025-04-02,Pending,13:00:00.000000,45.0,108.42,Party Room,Party Room,Facility,4
546,5fe99c69-f95a-46f6-b3d5-8c2167a37f58,Facility,2025-05-27,Confirmed,09:00:00.000000,120.0,193.34,Play Area,Play Area,Facility,5
547,053d4143-233f-4a2c-a082-a42e27f9b4d7,Class,2025-04-17,Pending,14:00:00.000000,45.0,33.24,Party Room,Dance,Class,4
548,14b70a68-ac3c-4a2b-beb0-9c83699c41f3,Facility,2025-06-14,Confirmed,13:00:00.000000,120.0,206.43,Play Area,Play Area,Class,6
549,8e397104-121b-4f84-8df4-ce1b00a8c78e,Class,2025-04-07,Pending,10:00:00.000000,45.0,223.93,Party Room,Dance,Class,4
550,6c389c4f-b4c7-4dea-8dd0-c938afce305d,Class,2025-06-03,Pending,15:00:00.000000,120.0,90.53,Party Room,Dance,Class,6
551,247daded-bd33-46b3-9dd3-7b1fbee7308a,Facility,2025-05-07,Pending,14:00:00.000000,90.0,223.95,Play Area,Play Area,Facility,5
552,34d818ca-1b18-44e9-bb53-d387ad271c7a,Birthday Party,2025-05-26,Confirmed,16:00:00.000000,90.0,82.41,Play Area,Play Area,Birthday Party,5
553,ef1c5a26-3389-4c10-a2a8-651e1aba2ff6,Facility,2025-06-04,Confirmed,14:00:00.000000,105.0,290.64,Party Room,Party Room,Facility,6
554,8d6e968b-5a85-40c6-90be-c520b09952fe,Facility,2025-05-09,Pending,14:00:00.000000,105.0,286.15,Play Area,Play Area,Facility,5
555,0d311e04-655b-418a-94ec-e77f7dfe724b,Class,2025-06-14,Pending,15:00:00.000000,45.0,111.92,Play Area,Gymnastics,Facility,6
556,4a968aa1-1d39-4ab4-ac4c-9bc6eee7cd81,Facility,2025-05-11,Confirmed,14:00:00.000000,105.0,139.42,Play Area,Play Area,Facility,5
557,2b100910-8ac1-4d21-8482-bdd601c70537,Class,2025-05-10,Confirmed,13:00:00.000000,105.0,0.0,Party Room,Gymnastics,Class,5
558,ad1ee16a-134a-4370-a15a-d9eb0e0b0d7f,Facility,2025-05-12,Pending,11:00:00.000000,45.0,0.0,Party Room,Party Room,Facility,5
559,14620242-3f2e-4e43-96ae-a1f53f22ac9d,Facility,2025-03-28,Confirmed,17:00:00.000000,120.0,0.0,Party Room,Party Room,Facility,3
560,81c70148-a971-4198-9a38-6217ae114d90,Birthday Party,2025-06-17,Confirmed,12:00:00.000000,120.0,296.11,Play Area,Play Area,Birthday Party,6
561,1220c36d-6ee2-4aa5-8403-9136252e2d6d,Class,2025-04-28,Confirmed,10:00:00.000000,90.0,120.15,Party Room,Gymnastics,Class,4
562,876d12e4-f41b-468a-92de-d8291b0119c5,Facility,2025-04-25,Pending,14:00:00.000000,120.0,100.81,Party Room,Party Room,Class,4
563,31578e70-a470-4c7d-ac9c-f2415fdcb660,Birthday Party,2025-04-07,Confirmed,13:00:00.000000,90.0,49.04,Party Room,Party Room,Class,4
564,860a9dc8-067d-4863-87e6-5b5541e0a79f,Class,2025-05-30,Confirmed,13:00:00.000000,105.0,0.0,Play Area,Art,Facility,5
565,b3bac396-95f6-415a-ad12-061a3d86820f,Class,2025-05-26,Pending,12:00:00.000000,90.0,64.42,Play Area,Dance,Facility,5
566,301128c1-6e5d-4320-81e0-21b7d729dcc1,Class,2025-04-25,Confirmed,14:00:00.000000,45.0,198.64,Party Room,Gymnastics,Class,4
567,d6f044f3-2353-4cfa-8307-ad0400a7549e,Birthday Party,2025-05-25,Confirmed,16:00:00.000000,120.0,0.0,Play Area,Play Area,Birthday Party,5
568,8d9ec2d6-205b-4f7b-8ca5-64f6323f9be9,Birthday Party,2025-05-12,Confirmed,14:00:00.000000,90.0,119.82,Play Area,Play Area,Birthday Party,5
569,f915709c-b349-4142-9b81-a086051fc12f,Class,2025-04-26,Confirmed,14:00:00.000000,45.0,170.84,Party Room,Gymnastics,Class,4
570,3e7f2f9e-e511-4d25-b583-e0b0fa3b142d,Birthday Party,2025-04-09,Confirmed,11:00:00.000000,90.0,29.43,Play Area,Play Area,Birthday Party,4
571,992cfb25-065c-4fd2-af13-4b27e3a1e5ac,Class,2025-06-14,Confirmed,17:00:00.000000,90.0,105.21,Play Area,Art,Facility,6
572,ce389c17-b0d6-48a2-adbc-5e3e05783948,Birthday Party,2025-04-30,Pending,14:00:00.000000,105.0,174.95,Party Room,Party Room,Class,4
573,e94290ee-15cc-4e1f-a902-7fb8a43558c4,Facility,2025-04-22,Pending,12:00:00.000000,120.0,270.87,Play Area,Play Area,Birthday Party,4
574,f636c596-32c9-4ccc-816a-ca687d902a7e,Class,2025-06-20,Confirmed,13:00:00.000000,105.0,289.91,Party Room,Dance,Class,6
575,8c3ab84c-cee4-41e2-a1b9-7f3ad681e81f,Birthday Party,2025-05-28,Pending,10:00:00.000000,45.0,32.66,Party Room,Party Room,Class,5
576,3a6aa57a-a066-4ae3-be6c-9213499d0c11,Facility,2025-04-29,Confirmed,11:00:00.000000,120.0,0.0,Play Area,Play Area,Facility,4
577,da0eae7b-6560-4973-9c91-aad7a59efa5f,Class,2025-04-06,Confirmed,14:00:00.000000,45.0,147.22,Play Area,Dance,Facility,4
578,b64e6a64-3f6f-418d-8332-0a9cb615641e,Class,2025-05-02,Pending,09:00:00.000000,90.0,244.02,Party Room,Dance,Class,5
579,cb595b17-9191-48cb-9623-a89c24460284,Birthday Party,2025-06-21,Confirmed,14:00:00.000000,105.0,0.0,Play Area,Play Area,Class,6
580,11cc2596-82a5-40e1-ade3-8ea7e998f6ad,Birthday Party,2025-05-20,Pending,15:00:00.000000,90.0,284.6,Party Room,Party Room,Birthday Party,5
581,cfd741d8-90b6-4f26-8dee-85ddfc3924d7,Class,2025-06-18,Confirmed,16:00:00.000000,120.0,199.78,Play Area,Dance,Facility,6
582,24ce12e5-ed2b-4656-81e9-ef051159b12e,Class,2025-06-01,Confirmed,14:00:00.000000,120.0,170.43,Party Room,Art,Class,6
583,0c8c9311-c819-4317-9952-648d7b68beb4,Class,2025-05-22,Confirmed,16:00:00.000000,120.0,126.63,Play Area,Gymnastics,Facility,5
584,779f7fda-9471-450d-ad85-9a6108c75d6e,Class,2025-05-21,Pending,10:00:00.000000,120.0,293.32,Party Room,Art,Class,5
585,55d86bfd-7c47-4e3b-bb2b-599d63ef206d,Class,2025-05-08,Confirmed,17:00:00.000000,90.0,117.62,Play Area,Dance,Facility,5
586,f9969e56-0974-4cb6-988e-e665ca2ada98,Birthday Party,2025-05-02,Confirmed,13:00:00.000000,120.0,59.72,Play Area,Play Area,Birthday Party,5
587,dfbed73b-7ebe-45dd-8d14-238d0d7aa834,Class,2025-05-04,Pending,09:00:00.000000,120.0,0.0,Party Room,Dance,Class,5
588,58baa71a-1ec2-443c-8ea8-5271af56c212,Class,2025-04-09,Confirmed,13:00:00.000000,90.0,75.75,Play Area,Gymnastics,Birthday Party,4
589,3486dc15-29e9-43d1-a665-5f1398fba3c5,Birthday Party,2025-04-02,Pending,17:00:00.000000,45.0,282.86,Play Area,Play Area,Birthday Party,4
590,86185d87-ccbb-4760-bd50-e52efd34d1a1,Facility,2025-05-29,Confirmed,14:00:00.000000,45.0,60.14,Party Room,Party Room,Facility,5
591,ba956ce3-36c4-43f6-9c53-420b391f34ce,Birthday Party,2025-05-27,Confirmed,14:00:00.000000,105.0,143.2,Play Area,Play Area,Birthday Party,5
592,fcbaf7ec-3209-4305-b61a-01002964c768,Birthday Party,2025-05-10,Pending,16:00:00.000000,90.0,88.64,Party Room,Party Room,Class,5
593,fcf106bd-8e65-441b-93b0-8aa56669d8d2,Class,2025-05-06,Pending,10:00:00.000000,90.0,0.0,Party Room,Gymnastics,Class,5
594,9d5f8ebf-b460-4b86-8665-58f9bb6f9e2e,Birthday Party,2025-05-09,Confirmed,10:00:00.000000,90.0,61.35,Party Room,Party Room,Facility,5
595,319a612a-11d5-4c6c-90a2-b1f42255b71e,Birthday Party,2025-03-30,Confirmed,12:00:00.000000,90.0,172.12,Play Area,Play Area,Birthday Party,3
596,aaa79e18-1480-4370-98fe-bf5478e306da,Class,2025-05-06,Confirmed,16:00:00.000000,90.0,120.52,Play Area,Gymnastics,Facility,5
597,2c896241-394d-4119-aad2-e0cc54662ac6,Facility,2025-06-04,Pending,09:00:00.000000,120.0,30.09,Play Area,Play Area,Facility,6
598,7bcc8f0b-afad-4fd3-a908-bc631e6eec8e,Class,2025-04-07,Confirmed,14:00:00.000000,90.0,165.26,Party Room,Dance,Class,4
599,67210846-a86b-418f-a978-d8909bb91f7d,Facility,2025-06-04,Confirmed,15:00:00.000000,90.0,190.18,Play Area,Play Area,Facility,6
600,04d9c140-137c-4aab-800a-51dc6206cd7b,Class,2025-05-30,Pending,12:00:00.000000,120.0,231.46,Party Room,Dance,Class,5
601,cda50046-1c1c-4d0a-9dc9-507bdec66c22,Class,2025-04-30,Pending,13:00:00.000000,105.0,43.35,Play Area,Dance,Facility,4
602,3ae3aea0-7920-4717-bb11-3781287088fc,Birthday Party,2025-05-06,Confirmed,11:00:00.000000,120.0,217.57,Play Area,Play Area,Birthday Party,5
603,448a039a-34a8-483d-8243-672f6591029b,Class,2025-04-11,Confirmed,13:00:00.000000,105.0,187.45,Play Area,Dance,Facility,4
604,e66caad7-3f01-454f-9e62-5d96236a7e18,Class,2025-04-02,Confirmed,13:00:00.000000,105.0,0.0,Play Area,Art,Facility,4
605,f460cba5-46ed-4cb8-a227-bc3087b77095,Facility,2025-05-12,Confirmed,11:00:00.000000,45.0,166.7,Play Area,Play Area,Facility,5
606,b2a68265-d8bd-4363-b678-aac9a433351c,Facility,2025-05-17,Confirmed,10:00:00.000000,45.0,114.71,Party Room,Party Room,Facility,5
607,49522996-91a3-44c3-824a-c05936b83db7,Class,2025-04-11,Pending,13:00:00.000000,120.0,173.89,Party Room,Gymnastics,Class,4
608,4e1cb0c6-a3e7-4199-987d-9bb2e8af4fef,Birthday Party,2025-06-07,Confirmed,14:00:00.000000,105.0,128.21,Play Area,Play Area,Birthday Party,6
609,e29f0e59-1e90-434a-b5a9-fa3bed405ac9,Facility,2025-04-16,Pending,14:00:00.000000,45.0,0.0,Play Area,Play Area,Facility,4
610,8ff0a443-60c9-4006-b1f9-7961563e37ab,Birthday Party,2025-04-03,Confirmed,14:00:00.000000,105.0,0.0,Party Room,Party Room,Birthday Party,4
611,2419500a-b3e7-4b0a-9892-86bf3196374a,Facility,2025-06-11,Confirmed,14:00:00.000000,105.0,181.17,Play Area,Play Area,Facility,6
612,b76a0766-68ff-4f36-ba49-be63567981a8,Birthday Party,2025-04-23,Confirmed,14:00:00.000000,105.0,162.94,Party Room,Party Room,Birthday Party,4
613,87446dfd-b6f7-4394-9d5f-c12b48a6eb22,Birthday Party,2025-05-22,Confirmed,11:00:00.000000,45.0,123.26,Play Area,Play Area,Class,5
614,51ce6de5-d209-485d-8a44-0627e3792a95,Class,2025-03-31,Confirmed,09:00:00.000000,45.0,76.87,Party Room,Art,Class,3
615,cb38ec33-cd72-49e9-89c9-fb58f5c2ef7a,Birthday Party,2025-05-27,Confirmed,11:00:00.000000,120.0,93.52,Play Area,Play Area,Birthday Party,5
616,e1c310d9-312f-4aba-8236-6ce86904781f,Birthday Party,2025-04-01,Pending,09:00:00.000000,90.0,123.64,Play Area,Play Area,Class,4
617,a0330476-b71d-45df-b051-79a0e15f3ad8,Class,2025-05-17,Pending,14:00:00.000000,90.0,97.12,Party Room,Art,Class,5
618,8b2c75eb-6857-4983-8722-3e8a14bde53c,Facility,2025-04-19,Pending,16:00:00.000000,120.0,182.36,Party Room,Party Room,Facility,4
619,84d3f27b-7a51-44c8-8002-0e5d2be7b833,Facility,2025-05-13,Pending,14:00:00.000000,120.0,137.36,Play Area,Play Area,Facility,5
620,e0e91d21-783e-47e8-855a-9e560ecf42cc,Facility,2025-04-04,Pending,09:00:00.000000,120.0,296.21,Play Area,Play Area,Birthday Party,4
621,4f7c7d26-1d14-4cea-a7ca-bb3d2728331b,Birthday Party,2025-06-02,Pending,13:00:00.000000,45.0,264.69,Play Area,Play Area,Birthday Party,6
622,15104fe5-4348-4126-85e9-2fee1a636599,Facility,2025-03-25,Pending,12:00:00.000000,45.0,262.94,Party Room,Party Room,Facility,3
623,090ba787-bcd9-4b14-bdae-81aec5736e3b,Facility,2025-03-25,Confirmed,16:00:00.000000,45.0,92.28,Play Area,Play Area,Facility,3
624,f4dffb61-7d31-43b4-8a9a-f8df203a5dac,Birthday Party,2025-05-12,Pending,10:00:00.000000,90.0,39.65,Party Room,Party Room,Birthday Party,5
625,958b0e44-3bbf-429c-9da2-83e2317666d2,Birthday Party,2025-06-16,Pending,12:00:00.000000,45.0,297.45,Party Room,Party Room,Birthday Party,6
626,c8996412-77de-4466-9a7d-55c417b4bf37,Facility,2025-04-12,Confirmed,17:00:00.000000,120.0,24.06,Party Room,Party Room,Facility,4
627,ecd875b6-00f6-4235-b238-79a44671f4af,Birthday Party,2025-06-02,Pending,09:00:00.000000,45.0,251.42,Party Room,Party Room,Birthday Party,6
628,6b9e1286-399f-4942-a1a2-85155e01bfcd,Birthday Party,2025-05-02,Pending,12:00:00.000000,90.0,114.36,Party Room,Party Room,Class,5
629,dde2691f-e581-4cde-9af4-271998c98f73,Birthday Party,2025-04-01,Confirmed,12:00:00.000000,45.0,274.56,Party Room,Party Room,Birthday Party,4
630,962cafcc-4d69-4085-b8f9-3c35dcf6a1bc,Facility,2025-05-12,Pending,15:00:00.000000,45.0,94.39,Party Room,Party Room,Facility,5
631,510a15a1-7c7c-4e61-a87b-85f19528376c,Facility,2025-04-19,Confirmed,17:00:00.000000,90.0,189.31,Party Room,Party Room,Facility,4
632,27bc5786-af3f-4d48-9158-08c83f13fa2a,Birthday Party,2025-04-14,Pending,14:00:00.000000,105.0,270.04,Party Room,Party Room,Birthday Party,4
633,80bfc2d0-01f5-4d8c-9915-22aff1b97b8c,Facility,2025-06-10,Pending,14:00:00.000000,105.0,105.06,Play Area,Play Area,Facility,6
634,7ef7acf7-3696-494d-aac6-699513a42bf9,Birthday Party,2025-05-13,Pending,16:00:00.000000,90.0,61.95,Play Area,Play Area,Class,5
635,7b6d8bc8-7a91-4e49-a3b3-201b2f924e81,Class,2025-06-12,Confirmed,11:00:00.000000,90.0,202.84,Party Room,Art,Class,6
636,122be79b-50fe-45de-8943-13d1824cc5c2,Facility,2025-05-19,Confirmed,09:00:00.000000,90.0,262.07,Play Area,Play Area,Birthday Party,5
637,e70b4f4e-21fa-4975-b43a-31f8779fdb19,Birthday Party,2025-05-24,Confirmed,09:00:00.000000,45.0,0.0,Play Area,Play Area,Birthday Party,5
638,e172506e-577d-40ab-b9c8-bd200f71501a,Birthday Party,2025-04-27,Pending,14:00:00.000000,105.0,94.29,Party Room,Party Room,Birthday Party,4
639,dc6272a9-e0bb-429e-8a24-b23a6be821d2,Birthday Party,2025-06-09,Confirmed,14:00:00.000000,45.0,231.89,Play Area,Play Area,Facility,6
640,cfb52689-992a-4ee7-aae9-9d81c92d5622,Class,2025-05-07,Confirmed,16:00:00.000000,90.0,19.34,Party Room,Art,Class,5
641,e4b6ff3e-dc6c-432f-a44a-6ee8d9dc8e85,Facility,2025-04-21,Pending,13:00:00.000000,120.0,130.0,Play Area,Play Area,Facility,4
642,6db0e47f-7652-48b9-bc0c-c08bcba4603d,Facility,2025-05-16,Pending,11:00:00.000000,120.0,81.23,Party Room,Party Room,Facility,5
643,9eab29b5-9962-4997-9200-62c5027e1a9a,Birthday Party,2025-06-15,Confirmed,14:00:00.000000,45.0,58.46,Party Room,Party Room,Birthday Party,6
644,e864adba-9939-4d17-8e9f-fb47371c1e69,Facility,2025-05-30,Pending,17:00:00.000000,120.0,155.21,Play Area,Play Area,Facility,5
645,8b8b193e-7cbe-4b22-b045-541fff7927bd,Facility,2025-05-09,Pending,10:00:00.000000,90.0,42.07,Play Area,Play Area,Facility,5
646,8ee2f03d-6b23-48db-8c82-90d8032fd6ad,Facility,2025-06-10,Confirmed,14:00:00.000000,105.0,0.0,Play Area,Play Area,Birthday Party,6
647,b98cdaff-0302-4f96-8545-064d734d1fea,Birthday Party,2025-04-14,Confirmed,15:00:00.000000,45.0,136.07,Play Area,Play Area,Birthday Party,4
648,ef2a7188-d080-4389-8913-0a5f516843ea,Class,2025-04-29,Pending,14:00:00.000000,45.0,93.74,Party Room,Art,Class,4
649,81ea8026-57bc-4d4e-a2a1-f9f931d67ca4,Class,2025-05-24,Pending,11:00:00.000000,90.0,210.95,Party Room,Gymnastics,Class,5
650,a7954954-b924-43db-870a-deebd873f85f,Facility,2025-04-25,Confirmed,14:00:00.000000,105.0,0.0,Play Area,Play Area,Facility,4
651,76bbba15-59e6-4739-9362-90288549b5fb,Class,2025-04-10,Pending,10:00:00.000000,45.0,219.58,Party Room,Dance,Class,4
652,2ee33f69-95a8-4535-8a58-80245a1292ff,Birthday Party,2025-04-24,Pending,10:00:00.000000,45.0,290.84,Play Area,Play Area,Birthday Party,4
653,b00971d6-5380-4d9b-8b56-1665ecb52b7a,Facility,2025-06-15,Confirmed,11:00:00.000000,90.0,0.0,Party Room,Party Room,Facility,6
654,df63eda8-a063-4800-a4ea-f625f2587c9e,Birthday Party,2025-06-09,Confirmed,14:00:00.000000,120.0,265.22,Play Area,Play Area,Birthday Party,6
655,1e56c423-efa8-4978-8306-581235dc2468,Birthday Party,2025-04-07,Pending,14:00:00.000000,105.0,0.0,Party Room,Party Room,Facility,4
656,df1b82af-14f5-4399-b423-ca5f859f5571,Facility,2025-06-14,Confirmed,14:00:00.000000,105.0,116.12,Party Room,Party Room,Birthday Party,6
657,0af7d566-0b1c-4929-bbbb-35e505b78194,Class,2025-04-10,Pending,09:00:00.000000,90.0,279.73,Party Room,Gymnastics,Class,4
658,b18be763-bc88-4691-8335-f176c42140dd,Birthday Party,2025-04-05,Confirmed,12:00:00.000000,45.0,52.57,Play Area,Play Area,Facility,4
659,8e6db61d-f2b0-47ec-990a-e90cf324e049,Birthday Party,2025-04-19,Pending,14:00:00.000000,105.0,294.41,Party Room,Party Room,Birthday Party,4
660,7854d5cd-820f-4f0d-b034-41194453ed01,Class,2025-06-03,Confirmed,13:00:00.000000,105.0,16.75,Party Room,Dance,Class,6
661,acef121d-e660-4bae-ab95-ca3a686cb60b,Birthday Party,2025-05-15,Confirmed,09:00:00.000000,90.0,250.93,Party Room,Party Room,Birthday Party,5
662,9be780e9-b45c-4a62-9350-0906c6c5b3ae,Facility,2025-06-09,Confirmed,12:00:00.000000,90.0,285.37,Play Area,Play Area,Class,6
663,d350470f-d5f2-4ecd-aee5-78345430bb33,Birthday Party,2025-04-13,Confirmed,14:00:00.000000,105.0,117.46,Party Room,Party Room,Birthday Party,4
664,a2350552-50c4-4555-99ce-b5456252d8f3,Birthday Party,2025-05-13,Pending,11:00:00.000000,45.0,284.27,Play Area,Play Area,Birthday Party,5
665,5c9bd7b4-4f66-40b6-986a-570ae585080d,Facility,2025-04-13,Confirmed,12:00:00.000000,45.0,0.0,Party Room,Party Room,Facility,4
666,84b97c49-bc5b-4409-9785-6d8705a1e71c,Birthday Party,2025-04-28,Confirmed,09:00:00.000000,45.0,227.14,Party Room,Party Room,Birthday Party,4
667,b3719d26-9233-4a36-b805-4baaf7f1ab8a,Birthday Party,2025-05-17,Confirmed,16:00:00.000000,90.0,61.07,Party Room,Party Room,Facility,5
668,0a4b6c2e-023f-4f57-a05f-baa8ce35efa1,Class,2025-04-07,Pending,13:00:00.000000,90.0,170.2,Play Area,Gymnastics,Facility,4
669,5a1ddc47-9132-4b17-af32-d0759e3bdc4f,Class,2025-04-18,Pending,13:00:00.000000,90.0,243.93,Party Room,Art,Class,4
670,ec4736bd-600c-40a7-baba-16e1d016b519,Facility,2025-03-27,Confirmed,13:00:00.000000,90.0,94.18,Play Area,Play Area,Facility,3
671,9d635df1-848e-4180-967c-b77f6ca84a4b,Birthday Party,2025-06-02,Pending,17:00:00.000000,120.0,83.05,Play Area,Play Area,Birthday Party,6
672,66db20cf-d1ea-4425-9c6b-1ab344eb8c80,Class,2025-05-02,Confirmed,13:00:00.000000,105.0,0.0,Play Area,Art,Birthday Party,5
673,92e96ef0-b63d-4878-8641-d91f89c9fe88,Facility,2025-06-12,Confirmed,13:00:00.000000,90.0,227.56,Party Room,Party Room,Facility,6
674,1ffaf345-cb63-45a1-8e5c-503ef8073faa,Class,2025-04-17,Confirmed,13:00:00.000000,105.0,248.91,Party Room,Gymnastics,Class,4
675,1b89d39d-8aad-441a-95e5-b257018a649c,Class,2025-05-13,Pending,09:00:00.000000,90.0,159.06,Party Room,Gymnastics,Class,5
676,891e323f-7ef0-493e-8fa3-55cc563f77c3,Facility,2025-04-05,Pending,15:00:00.000000,120.0,66.21,Party Room,Party Room,Birthday Party,4
677,1c34a7b0-43dc-47ba-a096-f1f78b4edc56,Facility,2025-05-08,Confirmed,10:00:00.000000,90.0,216.06,Play Area,Play Area,Facility,5
678,1e5599a1-a2e6-434b-95ad-db07b0a9a418,Birthday Party,2025-05-07,Pending,14:00:00.000000,105.0,153.96,Party Room,Party Room,Birthday Party,5
679,ef52107e-3f45-4acb-b3d8-1c50a6cb6f5d,Facility,2025-03-27,Pending,10:00:00.000000,120.0,273.38,Play Area,Play Area,Facility,3
680,9c2eabd0-0514-4685-8d27-670aa112b586,Class,2025-03-29,Confirmed,13:00:00.000000,105.0,246.26,Play Area,Art,Facility,3
681,ae6b48da-c2a8-4c6e-aaac-b355715760b1,Birthday Party,2025-04-28,Confirmed,16:00:00.000000,45.0,236.16,Party Room,Party Room,Birthday Party,4
682,926202c5-b7c8-4f8f-a37b-73c19089ddc0,Facility,2025-06-14,Pending,13:00:00.000000,90.0,237.49,Play Area,Play Area,Facility,6
683,e40074b3-849c-4128-a07a-539f7ded792e,Birthday Party,2025-05-21,Confirmed,15:00:00.000000,120.0,131.05,Play Area,Play Area,Facility,5
684,f82597d8-3323-4742-9e06-4a0bcbda67e4,Birthday Party,2025-04-06,Confirmed,14:00:00.000000,90.0,71.92,Party Room,Party Room,Birthday Party,4
685,60596744-2083-4815-89bf-f437147e54f6,Birthday Party,2025-06-08,Confirmed,11:00:00.000000,45.0,182.29,Play Area,Play Area,Birthday Party,6
686,2743504f-2541-4a41-9d8e-5c360da6d542,Class,2025-04-05,Confirmed,14:00:00.000000,90.0,40.2,Play Area,Gymnastics,Facility,4
687,1697487f-5607-431b-8634-aa0837a78ae4,Birthday Party,2025-03-28,Confirmed,14:00:00.000000,105.0,286.13,Play Area,Play Area,Facility,3
688,302c629c-de6c-4025-9b66-38896572473d,Class,2025-05-03,Confirmed,11:00:00.000000,120.0,19.84,Play Area,Dance,Facility,5
689,59c3a5cb-b9c8-4516-8a95-6e6bd8171994,Facility,2025-04-25,Pending,14:00:00.000000,105.0,89.59,Party Room,Party Room,Class,4
690,6cca14e5-17dc-4d51-ad2d-babaaeddc2d2,Class,2025-05-07,Pending,09:00:00.000000,45.0,146.01,Play Area,Art,Birthday Party,5
691,9ec977a8-4c1e-4407-ab9f-ba1a92ee6bd7,Facility,2025-06-11,Confirmed,10:00:00.000000,90.0,0.0,Play Area,Play Area,Facility,6
692,ed24872f-5242-4d8c-9653-3a1ca151e885,Birthday Party,2025-04-14,Confirmed,14:00:00.000000,105.0,22.12,Party Room,Party Room,Birthday Party,4
693,3daeceb5-d405-4dc6-b660-de5dcae59b9b,Facility,2025-04-16,Pending,13:00:00.000000,45.0,228.47,Play Area,Play Area,Facility,4
694,fa7bb164-d831-4cc3-afa1-14c57dd27d82,Birthday Party,2025-04-08,Pending,15:00:00.000000,90.0,270.69,Party Room,Party Room,Class,4
695,eb04cf01-33f4-4be2-8a44-04dd66bfd360,Facility,2025-04-11,Pending,14:00:00.000000,105.0,276.5,Play Area,Play Area,Facility,4
696,4f25d8bc-dd41-493e-b413-c0d1d8dcefd7,Facility,2025-05-12,Confirmed,09:00:00.000000,45.0,69.59,Party Room,Party Room,Facility,5
697,1a394edd-a485-441d-b73d-493e838d95e2,Class,2025-06-21,Pending,17:00:00.000000,120.0,188.64,Party Room,Art,Class,6
698,d46f7f86-119b-4941-8322-8d07adbb50a1,Class,2025-05-13,Pending,15:00:00.000000,120.0,36.04,Party Room,Dance,Class,5
699,253c4e02-a7d1-4a2a-a565-1dd644585b15,Birthday Party,2025-05-12,Confirmed,14:00:00.000000,120.0,155.68,Party Room,Party Room,Facility,5
